ope_id_00100200,school_alabama_agricultural_mechanical_university,state_al,zip_code_357621357,school_type_public,recipients_236,number_of_loans_originated_240,dollar_amount_of_loans_originated_843545,number_of_disbursements_529,dollar_amount_of_disbursements_970795,recipients_283,number_of_loans_originated_306,dollar_amount_of_loans_originated_966467,number_of_disbursements_671,dollar_amount_of_disbursements_1113771,recipients_55,number_of_loans_originated_56,dollar_amount_of_loans_originated_481420,number_of_disbursements_118,dollar_amount_of_disbursements_576247,recipients_172,number_of_loans_originated_178,dollar_amount_of_loans_originated_2122746,number_of_disbursements_375,dollar_amount_of_disbursements_2332380,recipients_42,number_of_loans_originated_43,dollar_amount_of_loans_originated_331579,number_of_disbursements_85,dollar_amount_of_disbursements_333079
3678300,PIMA MEDICAL INSTITUTE,NM,871103935,Proprietary,144,145,536655,309,608601,134,144,632236,302,718654,,,,,,19,19,205828,42,191604,,,,,
3680300,JAY'S TECHNICAL INSTITUTE,TX,770713509,Proprietary,12,12,41707,17,29473,12,12,71498,17,48526,,,,,,,,,,,,,,,
3681300,CALIFORNIA HEALING ARTS COLLEGE,CA,907463207,Proprietary,41,41,141799,81,140049,39,39,206000,79,208750,,,,,,5,5,33617,9,34701,,,,,
3684400,UNIVERSITY OF LINCOLN,,LN6 7TS,Foreign-Private,,,,,,,,,,,0,0,0,2,13668,,,,,,0,0,0,2,12163
3686300,COLORADO CHINESE MEDICINE UNIVERSITY,CO,802062127,Proprietary,,,,,,1,1,12006,1,6003,25,25,400886,45,364606,,,,,,10,10,128199,13,81431
3689400,FAITH INTERNATIONAL UNIVERSITY,WA,984072607,Private-Nonprofit,18,18,49157,123,128538,18,18,66602,97,146266,5,5,48694,54,235039,,,,,,0,0,0,2,11500
3691400,AVE MARIA SCHOOL OF LAW,FL,341191376,Private-Nonprofit,,,,,,,,,,,22,22,267435,22,267435,,,,,,54,55,881080,55,881080
3694300,UNIVERSITY OF CHICHESTER,,PO19 6PE,Foreign-Private,,,,,,,,,,,0,0,0,1,6834,,,,,,0,0,0,1,5623
3695300,COMMUNITY ENHANCEMENT SERVICES,CA,915022750,Private-Nonprofit,27,27,86952,54,84997,27,27,109512,53,105994,,,,,,0,0,0,1,7000,,,,,
3695500,ARIZONA SCHOOL OF ACUPUNCTURE AND ORIENTAL MEDICINE,AZ,857161518,Proprietary,,,,,,,,,,,9,9,170248,10,98498,,,,,,5,5,113764,5,59592
3695700,SANTIAGO CANYON COLLEGE,CA,928694512,Public,16,16,36000,70,83125,15,15,44000,61,105767,,,,,,0,0,0,3,9750,,,,,
3696400,SABER COLLEGE,FL,331341604,Private-Nonprofit,156,158,631920,289,584826,156,158,887031,290,822250,,,,,,16,16,54496,30,42870,,,,,
3698300,WEST COAST UNIVERSITY,TX,750802712,Proprietary,4597,4782,19232345,9087,19237025,4768,4834,23309628,9055,23409483,1092,1139,16332927,1885,14737852,684,689,17592389,1254,16323194,309,355,5071381,631,5050039
3702300,SALON PROFESSIONAL ACADEMY (THE),DE,199399759,Proprietary,23,23,68615,41,59807,22,22,62956,42,61143,,,,,,1,1,3488,3,8989,,,,,
3706300,HOLLYWOOD INSTITUTE,FL,330633901,Proprietary,47,47,120738,96,123213,47,47,164584,99,168764,,,,,,0,0,0,5,13205,,,,,
3709300,EDWARD VIA VIRGINIA COLLEGE OF OSTEOPATHIC MEDICINE,VA,240606360,Private-Nonprofit,,,,,,,,,,,16,18,201077,43,465379,,,,,,35,38,384932,82,678030
3714300,TREND BARBER COLLEGE,TX,770712104,Proprietary,15,15,30403,32,37403,15,16,44724,35,54724,,,,,,,,,,,,,,,
3720300,CARLSON COLLEGE OF MASSAGE THERAPY,IA,522057519,Proprietary,0,0,0,6,6996,1,1,4000,6,12000,,,,,,,,,,,,,,,
3723300,CULINARY INSTITUTE LENOTRE,TX,770224322,Proprietary,99,119,360856,302,362170,107,127,465999,331,476176,,,,,,17,24,148107,57,124895,,,,,
3724300,DIGIPEN INSTITUTE OF TECHNOLOGY,WA,980525170,Proprietary,11,11,16855,20,29105,3,3,6000,13,32500,,,,,,4,4,31953,5,53907,1,1,17692,1,17692
3727600,AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS,TX,787520000,Proprietary,76,76,321616,101,206482,84,84,405285,113,269060,,,,,,13,13,140364,18,117802,,,,,
3728300,UNIVERSITY OF DERBY,,DE22 1GB,Foreign-Private,,,,,,,,,,,0,0,0,5,32332,,,,,,0,0,0,4,31686
3730300,BATON ROUGE COMMUNITY COLLEGE,LA,708064129,Public,243,245,626076,388,547232,234,237,722137,363,607174,,,,,,4,4,14655,7,13917,,,,,
3732300,IYRS SCHOOL OF TECHNOLOGY & TRADES,RI,028406720,Private-Nonprofit,5,5,15165,10,15165,8,8,43765,16,43765,,,,,,,,,,,,,,,
3734300,JOHN D. ROCKEFELLER IV CAREER CENTER,WV,260479424,Public,0,0,0,16,17854,0,0,0,15,19386,,,,,,,,,,,,,,,
3735300,INSTITUTE OF CLINICAL ACUPUNCTURE AND ORIENTAL MEDICINE,HI,968174724,Proprietary,,,,,,,,,,,0,0,0,12,79497,,,,,,,,,,
3740400,ATI COLLEGE,CA,906032139,Proprietary,73,75,279771,135,238371,61,62,176321,150,166665,,,,,,5,5,14941,9,16602,,,,,
3746300,LEGRAND INSTITUTE OF COSMETOLOGY,SC,290200000,Proprietary,4,4,11670,8,12335,3,3,1525,7,5351,,,,,,,,,,,,,,,
3746400,SOUTHEASTERN COLLEGE,SC,292230000,Proprietary,132,136,440335,246,411346,142,147,677190,267,640829,,,,,,11,11,91627,21,87797,,,,,
3747300,BEXLEY SEABURY SEMINARY FEDERATION,IL,606372920,Private-Nonprofit,,,,,,,,,,,1,1,5830,3,19496,,,,,,,,,,
3751300,ESCUELA HOTELERA DE SAN JUAN,PR,009170091,Proprietary,6,6,13850,13,17175,,,,,,,,,,,,,,,,,,,,
3752400,SUM BIBLE COLLEGE & THEOLOGICAL SEMINARY,CA,987625711,Private-Nonprofit,3,3,5998,9,11164,3,3,8666,8,17332,2,2,9318,7,29893,,,,,,,,,,
3759300,STELLAR CAREER COLLEGE,CA,953569327,Proprietary,163,164,534152,224,273386,156,156,678406,218,342751,,,,,,4,4,15015,7,18447,,,,,
3764300,ST. MATTHEW'S UNIVERSITY SCHOOL OF MEDICINE,,,Foreign-For-Profit,,,,,,,,,,,32,32,441896,60,399146,,,,,,39,40,1839212,75,1632681
3766300,CORTIVA INSTITUTE,PA,194063101,Proprietary,24,24,75932,39,62644,23,23,90208,39,78457,,,,,,1,1,5130,4,8630,,,,,
3770300,NAZARENE THEOLOGICAL COLLEGE,,M2O 2GU,Foreign-Private,,,,,,,,,,,0,0,0,2,15375,,,,,,0,0,0,3,16000
3776300,AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS,CO,803055961,Proprietary,2149,2186,6970488,3949,6350487,2199,2233,10530598,4057,9532362,,,,,,14,14,218756,23,173743,,,,,
3776400,ORION INSTITUTE,OH,435513138,Proprietary,12,12,32200,16,21625,12,12,52000,15,35175,,,,,,,,,,,,,,,
3776500,"UNIVERSIDAD DE LA SALLE BAJIO, A.C.",,37150,Foreign-Private,,,,,,,,,,,0,0,0,4,41000,,,,,,0,0,0,34,731744
3777300,PAUL MITCHELL THE SCHOOL CHARLOTTE,NC,282042509,Proprietary,38,38,114285,86,132443,46,46,148296,100,162741,,,,,,3,3,44462,5,36629,,,,,
3780300,SABA UNIVERSITY SCHOOL OF MEDICINE,,,Foreign-For-Profit,,,,,,,,,,,38,42,631000,79,583899,,,,,,41,43,2158095,80,1947162
3781300,PITC INSTITUTE,PA,190951221,Proprietary,152,153,510356,241,430692,162,163,826653,255,668722,,,,,,2,2,15812,5,24346,,,,,
3783300,BLUE CLIFF CAREER COLLEGE,AL,366064749,Proprietary,19,19,50229,34,46147,16,16,50513,33,44656,,,,,,,,,,,,,,,
3789300,UNITECH TRAINING ACADEMY,LA,705067215,Proprietary,312,312,996471,577,909418,303,303,1309493,546,1104180,,,,,,28,28,127672,46,100512,,,,,
3789400,RIVER PARISHES COMMUNITY COLLEGE,LA,707378134,Public,151,153,545758,199,293746,132,133,704434,157,309830,,,,,,,,,,,,,,,
3797400,CAREER CARE INSTITUTE,CA,935344765,Proprietary,144,145,438189,308,489431,143,145,555501,305,625952,,,,,,10,10,124429,21,123946,,,,,
3801400,BEAUTY INSTITUTE (THE),FL,334092972,Proprietary,7,7,19538,12,16644,7,7,28923,12,25961,,,,,,,,,,,,,,,
3803300,HEALTHCARE TRAINING INSTITUTE,NJ,070833504,Proprietary,33,33,119750,65,117375,34,34,143365,76,145371,,,,,,4,4,30854,12,52369,,,,,
3804400,GWINNETT COLLEGE,GA,300676040,Proprietary,102,103,287093,221,258307,100,104,448593,219,381142,,,,,,,,,,,,,,,
3807300,ROSE BRUFORD COLLEGE OF THEATRE AND PERFORMANCE,,DA15 9DF,Foreign-Private,0,0,0,3,4165,0,0,0,3,3665,0,0,0,12,81996,0,0,0,2,35022,0,0,0,9,119366
3808300,INSTITUTE OF BEAUTY AND WELLNESS (THE),WI,532025715,Proprietary,59,59,151985,93,112776,70,70,247409,112,180822,,,,,,1,1,5238,3,10644,,,,,
3811300,EASTERN SCHOOL OF ACUPUNCTURE AND TRADITIONAL MEDICINE,NJ,070033426,Proprietary,,,,,,,,,,,4,4,82000,5,51250,,,,,,,,,,
3813300,NORTHCENTRAL UNIVERSITY,CA,920371013,Private-Nonprofit,7,7,27501,33,24604,8,8,39293,37,29667,1572,1592,22969066,8324,19209512,,,,,,419,425,11520248,2289,9902515
3814300,TURNING POINT BEAUTY COLLEGE,AZ,852253447,Proprietary,16,16,39600,28,33450,16,16,59650,27,45275,,,,,,1,1,6000,2,13000,,,,,
3814400,SOKA UNIVERSITY OF AMERICA,CA,926568081,Private-Nonprofit,,,,,,1,1,2500,2,2500,,,,,,2,2,8052,3,8052,,,,,
3816300,ARTISTIC NAILS & BEAUTY ACADEMY,FL,336055919,Proprietary,98,98,264558,176,227359,94,94,362118,172,320725,,,,,,,,,,,,,,,
3819300,AMERICAN PUBLIC UNIVERSITY SYSTEM,WV,254141621,Proprietary,2137,2230,7988237,5034,6825817,2231,2309,11062748,5121,9535711,931,983,11064196,1674,9363078,6,6,53685,10,40449,61,64,840586,110,739050
3821400,UNIVERSAL COLLEGE OF HEALING ARTS,NE,681121810,Proprietary,3,3,10500,4,7500,2,2,12000,3,9000,,,,,,,,,,,,,,,
3823300,FLORIDA ACADEMY OF HEALTH & BEAUTY,FL,333111243,Proprietary,9,9,25969,21,29776,8,8,15013,17,15190,,,,,,,,,,,,,,,
3824300,"ROYAL VETERINARY COLLEGE (THE), UNIVERSITY OF LONDON",,NW1 0TU,Foreign-Private,0,0,0,1,1166,0,0,0,1,666,2,2,31000,98,654627,0,0,0,1,32864,4,4,115968,113,2149209
3827300,CHARLOTTE CHRISTIAN COLLEGE AND THEOLOGICAL SEMINARY,NC,282271648,Private-Nonprofit,,,,,,,,,,,2,2,10834,6,15959,,,,,,1,1,4500,2,4500
3829500,SKINWORKS SCHOOL OF ADVANCED SKINCARE,UT,841152844,Proprietary,17,17,40437,34,46272,18,18,49518,34,56014,,,,,,,,,,,,,,,
3830300,SAE INSTITUTE OF TECHNOLOGY,TN,372034310,Proprietary,514,525,1711505,851,1380427,512,525,2253642,858,1819717,,,,,,25,29,255353,64,308767,,,,,
3832400,COSMETOLOGY SCHOOL OF ARTS & SCIENCES,ID,833184901,Proprietary,13,13,36165,23,33249,12,12,38218,23,40774,,,,,,,,,,,,,,,
3833300,AMERICAN ACADEMY OF HEALTH AND WELLNESS,MN,551130000,Proprietary,,,,,,,,,,,1,1,20500,11,69966,,,,,,0,0,0,2,31767
3837300,AVEDA FREDRIC'S INSTITUTE,OH,450692794,Proprietary,78,78,236183,144,219748,87,87,299233,162,295347,,,,,,6,6,76909,21,118677,,,,,
3838300,NIGHTINGALE COLLEGE,UT,841110000,Proprietary,3627,3654,14198851,6101,13260981,3613,3633,20548809,6206,19329373,22,22,285961,29,187206,23,23,356823,47,334035,,,,,
3838500,NORTHWEST CAREER COLLEGE,NV,891280255,Proprietary,606,606,1894737,1611,1861536,579,579,2548184,1550,2483400,,,,,,4,4,15322,18,42731,,,,,
3839300,AVEDA ARTS & SCIENCES INSTITUTE NEW YORK,NY,112010000,Proprietary,28,28,84334,56,86084,29,29,110999,64,120916,,,,,,3,3,43521,6,44290,,,,,
3840300,OMEGA GRADUATE SCHOOL,TN,373216736,Private-Nonprofit,,,,,,,,,,,,,,,,,,,,,1,1,20500,2,20500
3841300,LAWRENCEBURG TECHNICAL COLLEGE,TN,384643634,Proprietary,29,29,79921,48,66617,20,20,54278,30,44051,,,,,,,,,,,,,,,
3842500,CAMBRIDGE COLLEGE OF HEALTHCARE & TECHNOLOGY,FL,327010000,Proprietary,200,205,715109,336,617134,200,204,1026099,335,877214,,,,,,13,13,107357,25,97191,,,,,
3853300,KECK GRADUATE INSTITUTE OF APPLIED LIFE SCIENCES,CA,917114817,Private-Nonprofit,,,,,,,,,,,50,50,1014750,138,1112056,,,,,,42,42,1883856,134,2577376
3856500,FLORIDA SCHOOL OF TRADITIONAL MIDWIFERY,FL,326015507,Private-Nonprofit,13,13,43542,23,43397,15,15,73895,27,68932,,,,,,,,,,,,,,,
3859300,EINE ELECTROLOGY/ESTHETICS INSTITUTE OF NE,MA,018764709,Proprietary,4,4,10333,10,13250,4,4,17333,10,22333,,,,,,,,,,,,,,,
3862600,VERITAS BAPTIST COLLEGE,IN,470250000,Private-Nonprofit,8,9,30531,10,11863,8,8,41058,9,15336,2,2,9145,3,4835,,,,,,,,,,
3868300,WORLD MISSION UNIVERSITY,CA,900201789,Private-Nonprofit,0,0,0,1,2750,0,0,0,1,3500,,,,,,,,,,,,,,,
3868400,LOS ANGELES COLLEGE OF MUSIC,CA,911052540,Proprietary,7,7,26520,37,58616,7,7,24916,39,61338,0,0,0,3,19962,9,9,62754,35,229106,0,0,0,2,3014
3871300,FOLSOM LAKE COLLEGE,CA,956306798,Public,26,26,90019,57,98788,27,27,142905,59,160999,,,,,,,,,,,,,,,
3872400,DIVINE MERCY UNIVERSITY,VA,201663609,Private-Nonprofit,,,,,,,,,,,92,92,1473487,191,1516526,,,,,,25,25,440814,59,561292
3873300,COPENHAGEN BUSINESS SCHOOL,,DK-2000,Foreign-Private,,,,,,,,,,,0,0,0,3,30750,,,,,,0,0,0,2,56450
3874300,SUTTER COUNTY CAREER TRAINING CENTER,CA,959934002,Public,13,13,43211,17,28608,8,8,22853,12,16110,,,,,,,,,,,,,,,
3874400,COMMUNITY CHRISTIAN COLLEGE,AZ,853460000,Private-Nonprofit,171,173,613696,414,516273,167,169,479896,398,397756,,,,,,7,7,72876,15,55076,,,,,
3876300,CULPEPER COSMETOLOGY TRAINING CENTER,VA,227013105,Public,6,6,18750,17,28500,7,7,21055,21,29005,,,,,,0,0,0,1,2500,,,,,
3881400,EUROPEAN MASSAGE THERAPY SCHOOL  (THE),NV,891178826,Proprietary,24,24,57462,42,49970,24,24,77741,42,65197,,,,,,1,1,2068,1,1034,,,,,
3883400,AVIATION INSTITUTE OF MAINTENANCE,VA,201094156,Proprietary,118,125,484536,223,428943,122,127,552974,216,495546,,,,,,15,15,126495,32,140923,,,,,
3885300,EMPLOYMENT SOLUTIONS,KY,405173260,Private-Nonprofit,45,45,124255,90,120488,48,48,153295,93,147262,,,,,,1,1,6735,4,6735,,,,,
3888300,DRAGON RISES COLLEGE OF ORIENTAL MEDICINE,FL,326015089,Private-Nonprofit,,,,,,,,,,,36,36,698678,48,460302,,,,,,12,12,286942,20,196709
3889300,STANBRIDGE UNIVERSITY,CA,926121105,Proprietary,1341,1423,5667095,3059,4467009,1339,1425,7290467,3060,5710158,97,97,1495537,231,1742379,94,102,2057278,244,1776306,60,60,828624,147,973230
3891300,SOMA INSTITUTE - THE NATIONAL SCHOOL OF CLINICAL MASSAGE THERAPY,IL,606044110,Proprietary,44,45,96589,81,88534,48,48,184709,87,166595,,,,,,,,,,,,,,,
3894300,HUNTSVILLE BIBLE COLLEGE,AL,358111632,Private-Nonprofit,1,1,1000,2,1000,,,,,,,,,,,,,,,,,,,,
3900300,MEDICAL UNIVERSITY OF THE AMERICAS,,,Foreign-For-Profit,,,,,,,,,,,32,32,429351,62,428103,,,,,,29,29,1329073,62,1429471
3903400,AMERICAN BEAUTY SCHOOL,NY,104628003,Proprietary,20,21,60332,40,56041,21,21,77542,41,73042,,,,,,2,2,7700,3,5700,,,,,
3903500,SOUTHERN TECHNICAL COLLEGE,FL,328090000,Proprietary,724,754,1916540,1600,1804523,669,702,2544050,1576,2352432,,,,,,22,22,135392,70,182938,,,,,
3907300,PAUL MITCHELL THE SCHOOL GREAT LAKES,MI,480600000,Proprietary,42,42,123831,75,124831,46,46,118333,92,141319,,,,,,2,2,14957,7,41459,,,,,
3909300,PAUL MITCHELL THE SCHOOL LOGAN,UT,843410000,Proprietary,12,12,35109,17,25430,11,11,29240,17,22810,,,,,,,,,,,,,,,
3910400,NATIONAL POLYTECHNIC COLLEGE,CA,907121043,Proprietary,131,148,629126,272,553409,122,139,523962,251,471492,,,,,,6,7,40356,9,27677,,,,,
3914300,"CALC, INSTITUTE OF TECHNOLOGY",IL,620025946,Proprietary,30,30,104751,48,72626,28,28,129693,49,85989,,,,,,,,,,,,,,,
3917300,EVERGREEN BEAUTY AND BARBER COLLEGE,WA,982083759,Proprietary,208,208,621348,389,578720,223,224,901966,414,828528,,,,,,13,13,123354,30,145051,,,,,
3921300,CAMEO COLLEGE OF ESSENTIAL BEAUTY,UT,841076134,Proprietary,27,27,78551,42,63134,20,20,77133,36,71745,,,,,,,,,,,,,,,
3935300,CALIFORNIA NURSES EDUCATIONAL INSTITUTE,CA,922702703,Proprietary,57,57,221755,112,218787,56,56,297384,114,290434,,,,,,5,5,75500,11,94741,,,,,
3939600,DAYTONA COLLEGE,FL,321748449,Proprietary,43,43,131271,106,171244,41,41,140481,96,181503,,,,,,1,1,7081,3,10310,,,,,
3941300,AVE MARIA UNIVERSITY,FL,341429505,Private-Nonprofit,10,10,30114,12,29614,6,6,19500,8,16000,4,4,53194,5,25862,7,7,51821,10,50446,1,1,10970,2,15437
3945300,UNIVERSITY OF WEST LONDON (THE),,W5 5RF,Foreign-Private,,,,,,1,1,6500,1,6500,1,1,20500,18,129843,,,,,,0,0,0,15,170181
3948300,HARRISBURG UNIVERSITY OF SCIENCE AND TECHNOLOGY,PA,171012116,Private-Nonprofit,32,33,70718,68,74912,36,39,124123,82,130830,26,26,197804,53,200674,1,1,8893,2,12561,0,0,0,1,2183
3949300,WON INSTITUTE OF GRADUATE STUDIES,PA,189744836,Private-Nonprofit,,,,,,,,,,,0,0,0,63,415525,,,,,,2,2,48869,34,265653
3956300,SOUTH LOUISIANA COMMUNITY COLLEGE,LA,705060000,Public,172,172,573495,575,980113,155,155,435130,531,938989,,,,,,2,2,7819,4,7819,,,,,
3957300,BLUE RIDGE COMMUNITY AND TECHNICAL COLLEGE,WV,254036043,Public,30,30,70361,66,109770,40,40,98151,75,180139,,,,,,,,,,,,,,,
3957400,NEW COLLEGE OF FLORIDA,FL,342432109,Public,2,2,6450,4,6450,4,6,10193,11,10193,,,,,,1,1,6655,2,11766,,,,,
3960300,NEW RIVER COMMUNITY AND TECHNICAL COLLEGE,WV,258132636,Public,26,26,62278,26,62278,34,35,100252,36,100252,,,,,,,,,,,,,,,
3964400,INTERNATIONAL SCHOOL OF BEAUTY,CA,922602740,Proprietary,30,30,91366,41,63485,25,25,81837,37,64198,,,,,,,,,,,,,,,
3965400,MYRANGEL BEAUTY INSTITUTE,PR,007543917,Proprietary,10,10,33000,23,39250,10,10,33555,23,37532,,,,,,,,,,,,,,,
3965500,HAIR EXPRESSIONS ACADEMY -  PAUL MITCHELL THE SCHOOL - JESSUP,MD,207940000,Proprietary,26,26,74618,46,68966,26,26,82931,48,79896,,,,,,,,,,,,,,,
3968300,LAKEWOOD SCHOOL OF THERAPEUTIC MASSAGE,MI,480605347,Proprietary,3,3,7293,3,3648,3,3,12498,3,6249,,,,,,,,,,,,,,,
3969600,UEI COLLEGE,CA,902474201,Proprietary,1417,1420,4881795,2449,4206286,1426,1428,8052355,2448,6812525,,,,,,27,27,312351,59,383410,,,,,
3970300,HANDS ON THERAPY,TX,751492294,Proprietary,5,5,7874,17,23002,4,4,17578,16,37845,,,,,,0,0,0,1,3224,,,,,
3970400,WELLSPRING SCHOOL OF ALLIED HEALTH,MO,641143313,Proprietary,92,92,268714,196,332125,74,74,277940,157,341084,,,,,,0,0,0,1,5300,,,,,
3971300,AMERICAN CAREER COLLEGE,CA,917644906,Proprietary,605,615,2087707,1284,1917722,644,664,3018250,1369,2721599,,,,,,57,57,677509,105,515202,,,,,
3974300,"ST. GEORGE'S UNIVERSITY, SCHOOL OF VETERINARY MEDICINE",,,Foreign-For-Profit,,,,,,,,,,,199,200,2033006,200,2033006,,,,,,207,211,6744115,212,6746615
3974500,CALIFORNIA CAREER COLLEGE,CA,913032006,Proprietary,33,33,152500,47,103920,32,32,189144,48,140750,,,,,,0,0,0,1,8500,,,,,
3980300,CALIFORNIA STATE UNIVERSITY CHANNEL ISLANDS,CA,930128599,Public,30,30,84147,34,84147,33,34,144804,38,144804,12,13,112308,13,112308,,,,,,,,,,
3982300,VISIBLE MUSIC COLLEGE,TN,381032710,Private-Nonprofit,,,,,,,,,,,0,0,0,2,4330,,,,,,,,,,
3986300,AVIATOR COLLEGE OF AERONAUTICAL SCIENCE & TECHNOLOGY,FL,349469022,Proprietary,18,18,64750,39,77032,16,16,80250,39,92875,,,,,,0,0,0,2,8831,,,,,
3987300,TEXAS HEALTH SCHOOL,TX,770792106,Proprietary,34,34,113716,100,160830,33,33,171183,100,264591,,,,,,1,1,9511,2,7893,,,,,
3995300,UNIVERSITY OF EAST-WEST MEDICINE,CA,940853922,Proprietary,,,,,,,,,,,1,1,20500,1,10250,,,,,,,,,,
3997300,ARKANSAS BEAUTY COLLEGE,AR,728013741,Proprietary,6,6,18833,11,17333,7,7,26887,12,21783,,,,,,,,,,,,,,,
3999300,BEAUMONT ADULT SCHOOL,CA,922235121,Public,27,27,96420,47,83210,25,25,117932,45,111189,,,,,,,,,,,,,,,
4001300,LOS ANGELES COLLEGE OF AESTHETICS,CA,900064233,Proprietary,12,12,29664,24,28886,12,12,40142,25,37927,,,,,,,,,,,,,,,
4002400,ECUMENICAL THEOLOGICAL SEMINARY,MI,482013035,Private-Nonprofit,,,,,,,,,,,7,8,68053,19,81614,,,,,,1,1,4000,3,11166
4003300,BLAKE AUSTIN COLLEGE,CA,956884647,Proprietary,87,114,406307,244,364491,87,115,513318,245,455969,,,,,,24,29,242923,61,221764,,,,,
4005300,UNITED STATES UNIVERSITY,CA,921084429,Proprietary,6,6,19904,9,16219,4,4,25376,8,30126,138,139,2189017,243,2121706,,,,,,4,4,63410,12,106385
4006300,NUVO COLLEGE OF COSMETOLOGY,MI,494413822,Proprietary,6,6,15476,15,23220,5,5,15471,14,23035,,,,,,0,0,0,1,5650,,,,,
4014300,P&A SCHOLARS BEAUTY SCHOOL,MI,482040000,Proprietary,24,24,70786,35,50379,25,25,103122,36,65724,,,,,,1,1,2640,2,2640,,,,,
4014400,PALLADIUM TECHNICAL ACADEMY,CA,917804027,Proprietary,6,6,21000,13,22750,6,6,32915,14,34571,,,,,,,,,,,,,,,
4016500,AMERICAN INSTITUTE OF BEAUTY,FL,337715901,Proprietary,62,62,150062,127,160990,64,64,242142,131,252271,,,,,,0,0,0,1,1244,,,,,
4021300,AUGUSTA SCHOOL OF MASSAGE,GA,309070000,Proprietary,1,1,2333,6,6227,1,1,4000,6,12756,,,,,,,,,,,,,,,
4021400,"AMERICAN COLLEGE, DUBLIN LIMITED (THE)",,,Foreign-Private,2,2,7250,2,4500,2,2,3000,2,2000,,,,,,,,,,,,,,,
4028300,MOUNTAIN STATE SCHOOL OF MASSAGE,WV,253042025,Proprietary,6,6,18084,6,9042,6,6,31002,6,15498,,,,,,,,,,,,,,,
4029300,TRENDSETTERS OF FL. SCHOOL OF BEAUTY & BARBERING,FL,322054737,Proprietary,5,5,14552,7,8401,4,4,23660,5,12830,,,,,,,,,,,,,,,
4031300,SALON PROFESSIONAL ACADEMY (THE),ND,581033337,Proprietary,22,22,65426,56,84690,26,26,83604,66,106963,,,,,,,,,,,,,,,
4032300,YORK ST JOHN UNIVERSITY,,Y031 7EX,Foreign-Private,,,,,,,,,,,1,1,20500,10,64091,0,0,0,1,9520,1,1,34544,8,78857
4036300,SOUTHEAST TEXAS CAREER INSTITUTE,TX,776568601,Proprietary,10,10,25591,17,19648,10,10,37643,15,28700,,,,,,,,,,,,,,,
4037300,LOS ANGELES FILM SCHOOL (THE),CA,900287300,Proprietary,1554,1571,6181856,2952,5913281,1572,1598,8516981,3010,8099492,,,,,,55,56,940540,120,972900,,,,,
4037500,ACADEMY OF HAIR DESIGN,MO,658042303,Proprietary,42,42,86271,101,118602,43,43,101079,101,149936,,,,,,0,0,0,3,13878,,,,,
4038300,ATA COLLEGE,KY,402233832,Proprietary,517,574,1446307,1156,1239908,422,436,1835067,980,1637678,,,,,,3,3,15571,6,14214,,,,,
4038400,AVI CAREER TRAINING,VA,221820000,Proprietary,42,43,95495,92,103908,39,41,136612,84,141627,,,,,,3,3,13135,6,17199,,,,,
4038500,PIERPONT COMMUNITY & TECHNICAL COLLEGE,WV,265548887,Public,14,14,28160,22,33660,20,21,62060,29,68081,,,,,,,,,,,,,,,
4038600,BRIDGEVALLEY COMMUNITY AND TECHNICAL COLLEGE,WV,253032735,Public,22,22,53510,44,55010,23,24,73523,51,75273,,,,,,,,,,,,,,,
4040300,COMPASS CAREER COLLEGE,LA,704030653,Proprietary,46,46,130577,89,132667,41,41,171577,83,172987,,,,,,,,,,,,,,,
4041300,BERKS CAREER & TECHNOLOGY CENTER,PA,195339112,Public,0,0,0,1,1429,0,0,0,1,816,,,,,,,,,,,,,,,
4041400,MOUNTWEST COMMUNITY AND TECHNICAL COLLEGE,WV,257019311,Public,25,26,46315,57,52171,24,27,54386,55,55386,,,,,,,,,,,,,,,
4043300,ACE INSTITUTE OF TECHNOLOGY,NY,100186473,Proprietary,46,46,155830,112,190904,40,42,172201,97,199499,,,,,,,,,,,,,,,
4044300,HAZELDEN BETTY FORD GRADUATE SCHOOL,MN,550120011,Private-Nonprofit,,,,,,,,,,,50,50,939083,95,925137,,,,,,32,33,536964,61,550917
4055300,CREATIVE HAIR SCHOOL OF COSMETOLOGY,MI,485071227,Proprietary,6,6,16916,11,16707,5,5,23000,8,15500,,,,,,,,,,,,,,,
4057300,ASHER COLLEGE,CA,958254025,Proprietary,123,123,399702,244,398864,127,127,591954,246,580715,,,,,,5,5,36037,5,18017,,,,,
4059300,TUCSON COLLEGE OF BEAUTY,AZ,857052451,Proprietary,20,20,54204,37,49536,18,18,56616,35,52656,,,,,,1,1,3730,2,3730,,,,,
4060300,ATA COLLEGE,OK,741465201,Proprietary,84,98,249289,207,216352,70,74,292402,178,269061,,,,,,3,3,9325,10,20993,,,,,
4065300,ROSEMAN UNIVERSITY OF HEALTH SCIENCES,NV,890142333,Private-Nonprofit,88,88,459437,149,397530,87,87,512550,148,463742,354,354,16105864,357,8097130,37,43,766533,45,688111,354,372,30257155,372,15491199
4066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRASOUND,AL,366061411,Proprietary,16,16,59643,35,66551,14,14,57137,33,70268,,,,,,0,0,0,1,5000,,,,,
4070300,"RAPHAEL RECANATI INTERNATIONAL SCHOOL, THE INTERDISCIPLINARY CENTER",,4610101,Foreign-Private,3,3,12500,4,15250,3,3,10000,7,17500,0,0,0,1,10250,2,2,18000,3,38100,0,0,0,1,13600
