ID,Gene,FoldChange.phos,pval.phos,logp.phos,logfdr.phos,signedlogp.phos,FDR.phos,FoldChange.rna,pval.rna,logp.rna,signedlogp.rna,FDR.rna
ATRX-S925,ATRX,-0.44985,0.167105379,0.777009571,0.104017032,-0.777009571,0.787014925,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-S962,ATRX,-0.148425,0.051366035,1.289323958,0.205146486,-1.289323958,0.623524488,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-S974,ATRX,-0.1248,0.484065585,0.315095793,0.034466212,-0.315095793,0.92370605,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-S978,ATRX,-0.06745,0.626702383,0.202938654,0.016060038,-0.202938654,0.963695791,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T102,ATRX,0.0489,5.40E-01,0.26758878,0.026864553,0.26758878,0.940016435,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T1068,ATRX,-0.614,0.263434496,0.579327357,0.073189456,-0.579327357,0.844910182,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T117,ATRX,-0.024975,0.426317506,0.370266833,0.04192914,-0.370266833,0.907968664,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T1239,ATRX,0.378645,0.451780821,0.34507221,0.037287129,0.34507221,0.917725652,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T1346,ATRX,0.02455,0.9905641,0.004117416,0,0.004117416,1,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T1989,ATRX,0.06611,0.820294034,0.086030447,0.002094299,0.086030447,0.995189307,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T591,ATRX,-0.206,0.289840079,0.53784156,0.066894298,-0.53784156,0.857246463,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T662,ATRX,0.2846,0.133763768,0.873661506,0.123459685,0.873661506,0.752558587,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T668,ATRX,-0.0247,0.89479088,0.048278451,0,-0.048278451,1,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T670,ATRX,-0.0122,5.83E-01,0.234286427,0.021460156,-0.234286427,0.951787164,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T674,ATRX,-0.107,0.314278649,0.502685123,0.061476847,-0.502685123,0.868006851,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T785,ATRX,-0.15865,0.696201811,0.157264851,0.011048697,-0.157264851,0.974880318,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T810,ATRX,-0.14445,0.956302521,0.019404699,0,-0.019404699,1,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-T977,ATRX,-0.048,0.658704934,0.181309084,0.012071578,-0.181309084,0.972586914,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATRX-Y817,ATRX,0.711345,0.485714286,0.313619123,0.034466212,0.313619123,0.92370605,0.12,0.521953383,0.282368283,0.282368283,0.750517953
ATXN1-S238,ATXN1,-0.147525,0.212103352,0.673452467,0.088840027,-0.673452467,0.815004437,-0.27,0.018140748,1.741344812,-1.741344812,0.124040269
ATXN1-S253,ATXN1,0.09869,0.408303627,0.389016763,0.044548424,0.389016763,0.902509072,-0.27,0.018140748,1.741344812,-1.741344812,0.124040269
ATXN1-S366,ATXN1,-0.155,0.236985376,0.625278453,0.081229849,-0.625278453,0.829411688,-0.27,0.018140748,1.741344812,-1.741344812,0.124040269
ATXN1-S406,ATXN1,-0.15645,0.069300437,1.159264028,0.178313354,-1.159264028,0.663264337,-0.27,0.018140748,1.741344812,-1.741344812,0.124040269
ATXN1-S739,ATXN1,-0.151485,0.686790506,0.163175717,0.011356753,-0.163175717,0.974189057,-0.27,0.018140748,1.741344812,-1.741344812,0.124040269
ATXN1-S775,ATXN1,-0.13245,0.22829834,0.641497246,0.084342206,-0.641497246,0.823488984,-0.27,0.018140748,1.741344812,-1.741344812,0.124040269
ATXN1-S82,ATXN1,-0.40705,1.33E-01,0.876256022,0.124100672,-0.876256022,0.751448683,-0.27,0.018140748,1.741344812,-1.741344812,0.124040269
ATXN1-S88,ATXN1,0.1141,0.081540436,1.088626969,0.161780855,1.088626969,0.688999878,-0.27,0.018140748,1.741344812,-1.741344812,0.124040269
ATXN1-T83,ATXN1,-0.0168,0.812083828,0.090399138,0.00316015,-0.090399138,0.992749896,-0.27,0.018140748,1.741344812,-1.741344812,0.124040269
ATXN1-Y247,ATXN1,0.01888,0.963862827,0.015984769,0,0.015984769,1,-0.27,0.018140748,1.741344812,-1.741344812,0.124040269
ATXN10-S12,ATXN10,0.276,0.318545497,0.49682853,0.061103997,0.49682853,0.868752371,0.085,0.121444509,0.915622116,0.915622116,0.353221102
ATXN1L-S284,ATXN1L,-0.1930475,0.054150355,1.266398688,0.201633565,-1.266398688,0.628588506,-0.06,0.499588492,0.301387574,-0.301387574,0.736939064
ATXN1L-S289,ATXN1L,-0.164,0.133923267,0.873143964,0.123459685,-0.873143964,0.752558587,-0.06,0.499588492,0.301387574,-0.301387574,0.736939064
ATXN1L-S615,ATXN1L,-0.0475,0.350772494,0.454974469,0.054523447,-0.454974469,0.882016182,-0.06,0.499588492,0.301387574,-0.301387574,0.736939064
ATXN1L-S62,ATXN1L,0.3914,0.400257998,0.397659981,0.044548424,0.397659981,0.902509072,-0.06,0.499588492,0.301387574,-0.301387574,0.736939064
ATXN1L-T330,ATXN1L,-0.13435,0.272721793,0.564280157,0.070336524,-0.564280157,0.850478767,-0.06,0.499588492,0.301387574,-0.301387574,0.736939064
ATXN2-S418,ATXN2,-0.2585,0.208729098,0.680417004,0.089090125,-0.680417004,0.814535233,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S431,ATXN2,0.129,0.180289574,0.744029388,0.099555474,0.744029388,0.795141693,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S466,ATXN2,0.0821,0.629688901,0.200873961,0.01582226,0.200873961,0.964223562,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S478,ATXN2,-0.1335,0.665232105,0.177026799,0.011520152,-0.177026799,0.973822596,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S479,ATXN2,-0.087,0.813078655,0.08986744,0.00291863,-0.08986744,0.993302139,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S554,ATXN2,-0.0446875,0.609392485,0.215102906,0.018881151,-0.215102906,0.957456052,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S558,ATXN2,-0.109175,0.920106454,0.036161923,0,-0.036161923,1,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S560,ATXN2,-0.07635,0.841257467,0.075071068,0.001812698,-0.075071068,0.995834808,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S561,ATXN2,0.047,0.994533829,0.00238044,0,0.00238044,1,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S565,ATXN2,-0.267,0.852495204,0.069308056,5.50E-04,-0.069308056,0.998734577,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S586,ATXN2,0.2674,0.533799534,0.27262181,0.027780157,0.27262181,0.938036728,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S616,ATXN2,-0.016,0.451349639,0.3454869,0.037375105,-0.3454869,0.917539764,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S624,ATXN2,-0.439,0.067570111,1.170245367,0.182220219,-1.170245367,0.657324442,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S667,ATXN2,0.2801,0.089289275,1.049200705,0.152659213,1.049200705,0.703624231,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S669,ATXN2,0.3215,0.160336276,0.794968207,0.108704231,0.794968207,0.7785666,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S678,ATXN2,0.358,0.071300403,1.146908017,0.175204374,1.146908017,0.668029476,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S684,ATXN2,0.1851,0.175456987,0.755829332,0.100190852,0.755829332,0.793979241,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S697,ATXN2,0.0420175,0.356433659,0.448021291,0.053446165,0.448021291,0.884206769,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S709,ATXN2,0.1845,0.608645584,0.215635525,0.018881151,0.215635525,0.957456052,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S728,ATXN2,0.155105,0.548843733,0.26055129,0.026476947,0.26055129,0.940855771,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S733,ATXN2,-0.0205,0.716972185,0.144497693,0.00953154,-0.144497693,0.978291906,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S758,ATXN2,0.2544495,0.685714286,0.163856803,0.011356753,0.163856803,0.974189057,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S772,ATXN2,0.5662,0.007138383,2.146400152,0.393035292,2.146400152,0.404543016,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S774,ATXN2,0.6167,0.001056024,2.97632627,0.619411466,2.97632627,0.24020859,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S784,ATXN2,0.08335,0.822602334,0.084810063,0.00202153,0.084810063,0.995356072,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S812,ATXN2,0.00695,1,0,0,0,1,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S814,ATXN2,-0.1485,0.668423001,0.174948614,0.011356753,-0.174948614,0.974189057,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S850,ATXN2,-0.158,0.376209703,0.424570007,0.04942115,-0.424570007,0.892439636,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S854,ATXN2,-0.1096,0.81158738,0.090664715,0.003197514,-0.090664715,0.992664489,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S856,ATXN2,0.067675,0.755543871,0.121740313,0.006863852,0.121740313,0.984319634,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S857,ATXN2,-0.11622,0.233299234,0.632086688,0.082085877,-0.632086688,0.827778463,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S861,ATXN2,0.13895,0.535015641,0.271633521,0.027780157,0.271633521,0.938036728,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S863,ATXN2,-0.01065,0.522032019,0.282302858,0.028427649,-0.282302858,0.936639245,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S865,ATXN2,0.160275,3.64E-01,0.439178731,0.051451401,0.439178731,0.888277372,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S867,ATXN2,-0.0059,0.946095928,0.024064827,0,-0.024064827,1,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-S889,ATXN2,0.187,0.543326475,0.264939133,0.026476947,0.264939133,0.940855771,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-T701,ATXN2,-0.0935,1,0,0,0,1,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-T730,ATXN2,0.2169,0.860105581,0.065448234,0,0.065448234,1,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-T741,ATXN2,0.0552,0.285954549,0.54370299,0.068249999,0.54370299,0.85457464,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-T771,ATXN2,0.4285,0.082823216,1.081847909,0.161780855,1.081847909,0.688999878,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-T811,ATXN2,0.0355,0.422098867,0.374585814,0.042853841,0.374585814,0.90603747,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2-T853,ATXN2,-0.0384525,0.983742239,0.007118681,0,-0.007118681,1,0.125,0.509172457,0.293135097,0.293135097,0.744017786
ATXN2L-S1090,ATXN2L,-0.12705,0.319668858,0.49529967,0.060905142,-0.49529967,0.869150248,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S111,ATXN2L,0.2005,0.35854075,0.445461478,0.053036809,0.445461478,0.885040594,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S168,ATXN2L,-0.15085,0.683516484,0.165251008,0.011356753,-0.165251008,0.974189057,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S236,ATXN2L,-0.29365,0.580522452,0.236180979,0.021772051,-0.236180979,0.95110387,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S238,ATXN2L,-0.35505,0.721120984,0.141991866,0.00953154,-0.141991866,0.978291906,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S245,ATXN2L,0.14465,0.685714286,0.163856803,0.011356753,0.163856803,0.974189057,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S248,ATXN2L,0.14465,0.685714286,0.163856803,0.011356753,0.163856803,0.974189057,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S306,ATXN2L,0.1885,0.290319256,0.537124158,0.066894298,0.537124158,0.857246463,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S32,ATXN2L,-0.02342,0.784883643,0.105194721,0.004482858,-0.105194721,0.989730928,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S335,ATXN2L,0.06024925,0.70603272,0.151175172,0.010134893,0.151175172,0.976933736,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S339,ATXN2L,-0.022,0.831010756,0.080393355,0.001812698,-0.080393355,0.995834808,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S390,ATXN2L,0.168134,1,0,0,0,1,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S391,ATXN2L,0.166,0.977521233,0.0098738,0,0.0098738,1,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S409,ATXN2L,-0.08485,0.624130727,0.204724436,0.016731734,-0.204724436,0.962206456,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S424,ATXN2L,0.101,0.737966726,0.13196322,0.008835257,0.13196322,0.979861612,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S426,ATXN2L,0.046,0.650211363,0.186945445,0.012668936,0.186945445,0.971250072,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S430,ATXN2L,0.072634,0.685714286,0.163856803,0.011356753,0.163856803,0.974189057,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S449,ATXN2L,0.201,0.116488081,0.933718508,0.137319507,0.933718508,0.728921052,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S45,ATXN2L,-0.1815,0.417839311,0.378990704,0.043602983,-0.378990704,0.904475936,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S469,ATXN2L,0.01225,0.427822178,0.368736706,0.041878143,0.368736706,0.908075288,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S485,ATXN2L,-0.2207,0.904761905,0.043465694,0,-0.043465694,1,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S493,ATXN2L,0.028,0.980769466,0.008433063,0,0.008433063,1,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S496,ATXN2L,0.244,0.37008503,0.431698482,0.05039318,0.431698482,0.890444427,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S558,ATXN2L,-0.48615,0.159987072,0.79591511,0.108826023,-0.79591511,0.778348292,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S559,ATXN2L,-0.0864,0.43005137,0.366479664,0.041546057,-0.366479664,0.90876992,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S56,ATXN2L,0.075825,0.472311835,0.325771172,0.034466212,0.325771172,0.92370605,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S594,ATXN2L,0.17563,0.048798238,1.311595859,0.211671621,1.311595859,0.614226259,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S597,ATXN2L,0.24272975,0.58011509,0.236485838,0.021920913,0.236485838,0.950777918,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S602,ATXN2L,0.25848,0.274045408,0.562177471,0.06973559,0.562177471,0.851656391,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S634,ATXN2L,0.04675,0.713426758,0.146650606,0.009551748,0.146650606,0.978246386,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S680,ATXN2L,0.01145,0.920932747,0.035772084,0,0.035772084,1,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-S684,ATXN2L,0.0854,0.382402637,0.417479121,0.047977127,0.417479121,0.895411923,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-T31,ATXN2L,0.14125,5.85E-01,0.23266802,0.020971312,0.23266802,0.952859105,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-T44,ATXN2L,-0.1265,0.324940245,0.488196496,0.058139955,-0.488196496,0.874701849,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-T618,ATXN2L,0.04073125,0.776091082,0.110087307,0.00546748,0.110087307,0.987489576,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-T632,ATXN2L,-5.75E-04,7.24E-01,0.14048999,0.00953154,-0.14048999,0.978291906,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN2L-T681,ATXN2L,0.0175,0.883575578,0.053756297,0,0.053756297,1,0.13,0.502834877,0.298574607,0.298574607,0.739148771
ATXN3-S265,ATXN3,-0.17825,0.132212368,0.878727915,0.124188167,-0.878727915,0.751297309,-0.185,0.021272111,1.67218941,-1.67218941,0.135421076
ATXN3-T269,ATXN3,-0.591,0.73015873,0.136582718,0.00953154,-0.136582718,0.978291906,-0.185,0.021272111,1.67218941,-1.67218941,0.135421076
ATXN7-S302,ATXN7,-0.1189,0.848707331,0.071242046,6.20E-04,-0.071242046,0.998573522,-0.005,0.819377502,0.086515965,-0.086515965,0.920462951
ATXN7-S571,ATXN7,0.1709,0.440934066,0.355626347,0.039616349,0.355626347,0.912816855,-0.005,0.819377502,0.086515965,-0.086515965,0.920462951
ATXN7-S665,ATXN7,0.04765,0.859619637,0.065693672,0,0.065693672,1,-0.005,0.819377502,0.086515965,-0.086515965,0.920462951
ATXN7-S783,ATXN7,0.0935,0.899899923,0.045805785,0,0.045805785,1,-0.005,0.819377502,0.086515965,-0.086515965,0.920462951
ATXN7-S905,ATXN7,6.30E-04,0.830877163,0.080463178,0.001812698,0.080463178,0.995834808,-0.005,0.819377502,0.086515965,-0.086515965,0.920462951
ATXN7L1-S38,ATXN7L1,0.0284,0.17138581,0.766025139,0.102590188,0.766025139,0.789604858,-0.065,0.827126958,0.082427824,-0.082427824,0.924544113
ATXN7L2-S607,ATXN7L2,0.061,0.634139425,0.197815245,0.01495912,0.197815245,0.966141817,0.13,0.578279781,0.237861992,0.237861992,0.78235592
ATXN7L3-S129,ATXN7L3,0.187,0.286288834,0.543195591,0.068170307,0.543195591,0.854731467,0.08,0.172204921,0.763954442,0.763954442,0.423633504
ATXN7L3-S131,ATXN7L3,-0.06955,6.74E-01,0.171371839,0.011356753,-0.171371839,0.974189057,0.08,0.172204921,0.763954442,0.763954442,0.423633504
ATXN7L3-S170,ATXN7L3,-0.2215,1,0,0,0,1,0.08,0.172204921,0.763954442,0.763954442,0.423633504
ATXN7L3-S288,ATXN7L3,-0.1073,0.595775457,0.224917391,0.019127761,-0.224917391,0.956912525,0.08,0.172204921,0.763954442,0.763954442,0.423633504
ATXN7L3B-S92,ATXN7L3B,-0.20525,0.087790801,1.056550988,0.15487069,-1.056550988,0.700050403,-0.035,0.80780733,0.09269221,-0.09269221,0.914013628
AUP1-S288,AUP1,0.31908,0.207576198,0.682822447,0.089544549,0.682822447,0.81368339,0.105,0.210962148,0.675795462,0.675795462,0.472246388
AUP1-S385,AUP1,0.0939,0.742986425,0.129019121,0.00838164,0.129019121,0.980885601,0.105,0.210962148,0.675795462,0.675795462,0.472246388
AUP1-T367,AUP1,0.095,0.411909751,0.385197927,0.044548424,0.385197927,0.902509072,0.105,0.210962148,0.675795462,0.675795462,0.472246388
AURKB-T35,AURKB,-0.3255,0.904761905,0.043465694,0,-0.043465694,1,0.995,9.58E-05,4.018754596,4.018754596,0.006694377
AUTS2-S1198,AUTS2,-0.052,0.98251472,0.007660934,0,-0.007660934,1,-0.76,5.81E-05,4.235527351,-4.235527351,0.005242329
AUTS2-S1225,AUTS2,-0.007,0.769665792,0.113697816,0.006081964,-0.113697816,0.986093363,-0.76,5.81E-05,4.235527351,-4.235527351,0.005242329
AUTS2-S1233,AUTS2,-0.0488,0.8000516,0.096882002,0.00409785,-0.096882002,0.990608728,-0.76,5.81E-05,4.235527351,-4.235527351,0.005242329
AUTS2-S319,AUTS2,-0.2193,0.245162883,0.610545281,0.079144729,-0.610545281,0.833403406,-0.76,5.81E-05,4.235527351,-4.235527351,0.005242329
AUTS2-S941,AUTS2,0.105,0.927003108,0.03291881,0,0.03291881,1,-0.76,5.81E-05,4.235527351,-4.235527351,0.005242329
AUTS2-S951,AUTS2,-0.487,0.412698413,0.384367201,0.044548424,-0.384367201,0.902509072,-0.76,5.81E-05,4.235527351,-4.235527351,0.005242329
AUTS2-S956,AUTS2,-0.3219,0.054462036,1.263906126,0.201633565,-1.263906126,0.628588506,-0.76,5.81E-05,4.235527351,-4.235527351,0.005242329
AUTS2-T1211,AUTS2,-0.0363,0.619409195,0.208022352,0.016987683,-0.208022352,0.961639551,-0.76,5.81E-05,4.235527351,-4.235527351,0.005242329
AUTS2-T1238,AUTS2,0.00435,0.807860095,0.092663844,0.003805501,0.092663844,0.99127579,-0.76,5.81E-05,4.235527351,-4.235527351,0.005242329
AVEN-S261,AVEN,-0.3481,0.116055693,0.935333551,0.137907822,-0.935333551,0.727934291,-0.235,0.008902577,2.050484252,-2.050484252,0.0830974
AVEN-S94,AVEN,-0.17096,0.108743841,0.96359533,0.138681417,-0.96359533,0.726638798,-0.235,0.008902577,2.050484252,-2.050484252,0.0830974
AVEN-T98,AVEN,-0.4775,0.024996602,1.602119031,0.267850221,-1.602119031,0.53969672,-0.235,0.008902577,2.050484252,-2.050484252,0.0830974
AVEN-Y99,AVEN,-0.05338,0.984642243,0.006721536,0,-0.006721536,1,-0.235,0.008902577,2.050484252,-2.050484252,0.0830974
AVL9-S244,AVL9,0.149,0.309009603,0.510028024,0.062335078,0.510028024,0.866293233,0.13,0.160085053,0.795649217,0.795649217,0.407225729
AVL9-S246,AVL9,-0.0909,0.606393606,0.217245386,0.018881151,-0.217245386,0.957456052,0.13,0.160085053,0.795649217,0.795649217,0.407225729
AVL9-S323,AVL9,0.138,0.297702298,0.526217813,0.064879725,0.526217813,0.861232231,0.13,0.160085053,0.795649217,0.795649217,0.407225729
AVL9-S327,AVL9,-0.08,0.490207806,0.309619778,0.0339377,-0.309619778,0.924830833,0.13,0.160085053,0.795649217,0.795649217,0.407225729
AVL9-S329,AVL9,-0.0155,0.973996255,0.011442713,0,-0.011442713,1,0.13,0.160085053,0.795649217,0.795649217,0.407225729
AVL9-S582,AVL9,0.002,0.957876174,0.018690629,0,0.018690629,1,0.13,0.160085053,0.795649217,0.795649217,0.407225729
AVL9-T333,AVL9,-0.019,0.738395965,0.131710685,0.008821351,-0.131710685,0.979892986,0.13,0.160085053,0.795649217,0.795649217,0.407225729
AVL9-Y315,AVL9,-0.21515,0.56969697,0.244356091,0.023853396,-0.244356091,0.946556634,0.13,0.160085053,0.795649217,0.795649217,0.407225729
AXIN1-S486,AXIN1,-0.304,0.504277512,0.297330399,0.03177986,-0.297330399,0.92943739,0.05,0.361048818,0.442434072,0.442434072,0.623782104
AXIN1-S493,AXIN1,-0.107,0.289109907,0.538937026,0.066894298,-0.538937026,0.857246463,0.05,0.361048818,0.442434072,0.442434072,0.623782104
AXIN1-S581,AXIN1,-0.55135,0.224475404,0.648831238,0.086383625,-0.648831238,0.819627224,0.05,0.361048818,0.442434072,0.442434072,0.623782104
